STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016
21,31,Kentucky,Butler County,12796,12843,12860,12845
21,33,Kentucky,Caldwell County,12816,12780,12690,12568
21,35,Kentucky,Calloway County,38293,38282,38441,38437
21,37,Kentucky,Campbell County,90873,91490,91925,92211
21,39,Kentucky,Carlisle County,4980,4988,4903,4855
21,41,Kentucky,Carroll County,10854,10758,10718,10679
21,43,Kentucky,Carter County,27398,27318,27224,27046
21,45,Kentucky,Casey County,16092,15837,15815,15815
21,47,Kentucky,Christian County,74246,73962,73484,72351
21,49,Kentucky,Clark County,35595,35681,35684,35819
21,51,Kentucky,Clay County,21259,21162,21047,20766
21,53,Kentucky,Clinton County,10151,10156,10135,10177
21,55,Kentucky,Crittenden County,9208,9202,9198,9188
21,57,Kentucky,Cumberland County,6803,6741,6756,6738
21,59,Kentucky,Daviess County,98311,98416,99333,99674
21,61,Kentucky,Edmonson County,12092,12043,12040,12114
21,63,Kentucky,Elliott County,7669,7638,7650,7588
21,65,Kentucky,Estill County,14456,14420,14361,14307
21,67,Kentucky,Fayette County,308501,310725,314767,318449
21,69,Kentucky,Fleming County,14551,14498,14613,14507
21,71,Kentucky,Floyd County,38558,38139,37679,37110
21,73,Kentucky,Franklin County,49600,49963,50273,50560
21,75,Kentucky,Fulton County,6377,6265,6259,6179
21,77,Kentucky,Gallatin County,8489,8564,8562,8609
21,79,Kentucky,Garrard County,16927,16906,17175,17292
21,81,Kentucky,Grant County,24541,24831,24740,24923
21,83,Kentucky,Graves County,37352,37577,37251,37182
21,85,Kentucky,Grayson County,26024,26155,26233,26184
21,87,Kentucky,Green County,11173,11043,11022,11060
21,89,Kentucky,Greenup County,36423,36282,36031,35893
21,91,Kentucky,Hancock County,8672,8722,8710,8810
21,93,Kentucky,Hardin County,108282,108610,106486,107316
21,95,Kentucky,Harlan County,28562,28098,27613,27168
21,97,Kentucky,Harrison County,18548,18635,18712,18646
21,99,Kentucky,Hart County,18474,18550,18489,18627
21,101,Kentucky,Henderson County,46339,46387,46388,46253
21,103,Kentucky,Henry County,15413,15538,15544,15818
21,105,Kentucky,Hickman County,4726,4710,4642,4627
21,107,Kentucky,Hopkins County,46560,46341,46281,45904
21,109,Kentucky,Jackson County,13416,13340,13346,13368
21,111,Kentucky,Jefferson County,757715,760703,763509,765352
21,113,Kentucky,Jessamine County,50222,51008,51936,52357
21,115,Kentucky,Johnson County,23486,23283,23212,22978
21,117,Kentucky,Kenton County,162918,163463,164342,164945
21,119,Kentucky,Knott County,16097,15955,15700,15544
21,121,Kentucky,Knox County,31867,31735,31668,31687
21,123,Kentucky,Larue County,14081,14171,14193,14096
21,125,Kentucky,Laurel County,59747,60048,60101,60250
21,127,Kentucky,Lawrence County,15869,15880,15893,15863
21,129,Kentucky,Lee County,6838,6774,6737,6580
21,131,Kentucky,Leslie County,11036,10892,10707,10538
21,133,Kentucky,Letcher County,23588,23417,23091,22773
21,135,Kentucky,Lewis County,13698,13760,13576,13442
21,137,Kentucky,Lincoln County,24463,24464,24388,24372
21,139,Kentucky,Livingston County,9362,9361,9324,9269
21,141,Kentucky,Logan County,26958,26815,26739,26593
21,143,Kentucky,Lyon County,8448,8379,8289,8069
21,145,Kentucky,McCracken County,65368,65324,64973,65162
21,147,Kentucky,McCreary County,17927,17892,17861,17511
21,149,Kentucky,McLean County,9499,9466,9496,9475
21,151,Kentucky,Madison County,86062,87218,88276,89547
21,153,Kentucky,Magoffin County,12935,12970,12794,12684
21,155,Kentucky,Marion County,19940,19101,19263,19205
21,157,Kentucky,Marshall County,31228,31072,31109,31365
21,159,Kentucky,Martin County,12695,12554,12352,12002
21,161,Kentucky,Mason County,17298,17122,17077,17190
21,163,Kentucky,Meade County,29285,29189,27853,28126
21,165,Kentucky,Menifee County,6335,6295,6363,6408
21,167,Kentucky,Mercer County,21328,21431,21448,21477
21,169,Kentucky,Metcalfe County,9970,10009,9920,10018
21,171,Kentucky,Monroe County,10701,10672,10653,10588
21,173,Kentucky,Montgomery County,27266,27391,27631,27771
21,175,Kentucky,Morgan County,13390,13382,13292,13298
21,177,Kentucky,Muhlenberg County,31273,31254,31146,31028
21,179,Kentucky,Nelson County,44501,44820,45117,45559
21,181,Kentucky,Nicholas County,7034,7075,7088,7084
21,183,Kentucky,Ohio County,24047,24064,24216,24378
21,185,Kentucky,Oldham County,63059,64029,64626,65560
21,187,Kentucky,Owen County,10621,10638,10710,10642
21,189,Kentucky,Owsley County,4603,4505,4470,4491
21,191,Kentucky,Pendleton County,14539,14460,14463,14560
21,193,Kentucky,Perry County,28111,27713,27546,27343
21,195,Kentucky,Pike County,63917,63033,61804,60555
21,197,Kentucky,Powell County,12490,12382,12271,12308
21,199,Kentucky,Pulaski County,63734,63837,63827,63956
21,201,Kentucky,Robertson County,2221,2199,2158,2155
21,203,Kentucky,Rockcastle County,16751,16832,16950,16850
21,205,Kentucky,Rowan County,24253,24264,24667,24451
21,207,Kentucky,Russell County,17725,17770,17636,17722
21,209,Kentucky,Scott County,50067,51308,52327,53972
21,211,Kentucky,Shelby County,44290,44894,45591,46408
21,213,Kentucky,Simpson County,17760,17855,17990,18083
21,215,Kentucky,Spencer County,17576,17736,17979,18274
21,217,Kentucky,Taylor County,25156,25378,25567,25397
21,219,Kentucky,Todd County,12486,12466,12437,12295
21,221,Kentucky,Trigg County,14308,14142,14210,14264
21,223,Kentucky,Trimble County,8808,8732,8763,8620
21,225,Kentucky,Union County,15111,15168,15053,14880
21,227,Kentucky,Warren County,118948,120651,123159,125532
21,229,Kentucky,Washington County,11920,11994,12105,12189
21,231,Kentucky,Wayne County,20676,20462,20404,20453
21,233,Kentucky,Webster County,13392,13234,13239,13316
21,235,Kentucky,Whitley County,35751,35743,36000,36096
21,237,Kentucky,Wolfe County,7275,7237,7230,7159
21,239,Kentucky,Woodford County,25294,25591,25876,26124
22,0,Louisiana,Louisiana,4626402,4647880,4668960,4681666
22,1,Louisiana,Acadia Parish,62169,62562,62601,62645
22,3,Louisiana,Allen Parish,25597,25644,25602,25684
22,5,Louisiana,Ascension Parish,114557,117291,119373,121587
22,7,Louisiana,Assumption Parish,23207,23028,22846,22695
22,9,Louisiana,Avoyelles Parish,41308,41147,41077,41117
22,11,Louisiana,Beauregard Parish,36241,36216,36477,36927
22,13,Louisiana,Bienville Parish,13945,13771,13871,13865
22,15,Louisiana,Bossier Parish,123894,124894,125588,126057
22,17,Louisiana,Caddo Parish,255224,252747,251405,248851
22,19,Louisiana,Calcasieu Parish,195491,196815,198693,200601
22,21,Louisiana,Caldwell Parish,9932,9923,10032,10087
22,23,Louisiana,Cameron Parish,6688,6697,6802,6882
22,25,Louisiana,Catahoula Parish,10293,10172,10074,9921
22,27,Louisiana,Claiborne Parish,16653,16371,16251,16132
22,29,Louisiana,Concordia Parish,20450,20413,20197,19920
22,31,Louisiana,De Soto Parish,27026,27005,27064,27149
22,33,Louisiana,East Baton Rouge Parish,444527,445864,446216,447037
22,35,Louisiana,East Carroll Parish,7503,7454,7295,7271
22,37,Louisiana,East Feliciana Parish,19675,19806,19675,19683
22,39,Louisiana,Evangeline Parish,33814,33758,33789,33709
22,41,Louisiana,Franklin Parish,20522,20460,20403,20330
22,43,Louisiana,Grant Parish,22346,22400,22346,22365
22,45,Louisiana,Iberia Parish,73988,73889,73953,73273
22,47,Louisiana,Iberville Parish,33332,33090,33136,32920
22,49,Louisiana,Jackson Parish,16114,15968,15866,15808
22,51,Louisiana,Jefferson Parish,434770,434858,435555,436523
22,53,Louisiana,Jefferson Davis Parish,31283,31424,31434,31413
22,55,Louisiana,Lafayette Parish,231247,235656,239429,241398
22,57,Louisiana,Lafourche Parish,97148,97750,98162,98305
22,59,Louisiana,LaSalle Parish,14826,14874,15004,15052
22,61,Louisiana,Lincoln Parish,47404,47409,47719,47745
22,63,Louisiana,Livingston Parish,134175,135695,137675,140138
22,65,Louisiana,Madison Parish,11899,11805,11575,11528
22,67,Louisiana,Morehouse Parish,27012,26732,26428,26071
22,69,Louisiana,Natchitoches Parish,39225,39275,39137,39162
22,71,Louisiana,Orleans Parish,378886,384355,389738,391495
22,73,Louisiana,Ouachita Parish,156142,156504,157018,156983
22,75,Louisiana,Plaquemines Parish,23597,23397,23568,23464
22,77,Louisiana,Pointe Coupee Parish,22398,22320,22245,22159
22,79,Louisiana,Rapides Parish,132482,132461,132316,132424
22,81,Louisiana,Red River Parish,8886,8688,8629,8550
22,83,Louisiana,Richland Parish,20875,20715,20529,20430
22,85,Louisiana,Sabine Parish,24213,24073,24146,23977
22,87,Louisiana,St. Bernard Parish,43409,44455,45384,45688
22,89,Louisiana,St. Charles Parish,52650,52779,52702,52923
22,91,Louisiana,St. Helena Parish,10843,10612,10569,10512
22,93,Louisiana,St. James Parish,21610,21554,21517,21557
22,95,Louisiana,St. John the Baptist Parish,43615,43797,43639,43631
22,97,Louisiana,St. Landry Parish,83510,83823,83790,83883
22,99,Louisiana,St. Martin Parish,52948,53321,53921,54007
22,101,Louisiana,St. Mary Parish,53531,53234,52854,52093
22,103,Louisiana,St. Tammany Parish,242427,246026,249968,253602
22,105,Louisiana,Tangipahoa Parish,125430,127024,128756,130710
22,107,Louisiana,Tensas Parish,4881,4797,4726,4597
22,109,Louisiana,Terrebonne Parish,112803,113645,114025,113220
22,111,Louisiana,Union Parish,22386,22478,22445,22487
22,113,Louisiana,Vermilion Parish,59282,59537,59961,60205
22,115,Louisiana,Vernon Parish,52889,52161,50706,50569
22,117,Louisiana,Washington Parish,46319,46242,46322,46310
22,119,Louisiana,Webster Parish,40665,40305,40075,39710
22,121,Louisiana,West Baton Rouge Parish,24581,25128,25484,25795
22,123,Louisiana,West Carroll Parish,11456,11501,11282,11114
22,125,Louisiana,West Feliciana Parish,15419,15349,15368,15344
22,127,Louisiana,Winn Parish,14784,14736,14527,14376
23,0,Maine,Maine,1329076,1330719,1329453,1331479
23,1,Maine,Androscoggin County,107370,107408,107245,107319
23,3,Maine,Aroostook County,70048,69490,68752,67959
23,5,Maine,Cumberland County,286124,288258,290464,292041
23,7,Maine,Franklin County,30478,30203,30039,30001
23,9,Maine,Hancock County,54635,54550,54268,54419
23,11,Maine,Kennebec County,121185,121167,120209,120569
23,13,Maine,Knox County,39639,39785,39779,39744
23,15,Maine,Lincoln County,34186,34182,34017,34216
23,17,Maine,Oxford County,57343,57291,57156,57217
23,19,Maine,Penobscot County,153518,153500,152478,151806
23,21,Maine,Piscataquis County,17173,17021,16926,16843
23,23,Maine,Sagadahoc County,35031,35086,35173,35273
23,25,Maine,Somerset County,51731,51258,51056,50915
23,27,Maine,Waldo County,38948,39000,39129,39364
23,29,Maine,Washington County,32225,31834,31604,31450
23,31,Maine,York County,199442,200686,201158,202343
24,0,Maryland,Maryland,5931129,5967295,5994983,6016447
24,1,Maryland,Allegany County,73618,73045,72531,72130
24,3,Maryland,Anne Arundel County,555897,559966,563837,568346
24,5,Maryland,Baltimore County,823295,826518,829209,831026
24,9,Maryland,Calvert County,90477,90601,90620,91251
24,11,Maryland,Caroline County,32658,32524,32591,32850
24,13,Maryland,Carroll County,167476,167700,167651,167656
24,15,Maryland,Cecil County,101917,102180,102397,102603
24,17,Maryland,Charles County,152821,154567,155923,157705
24,19,Maryland,Dorchester County,32595,32537,32391,32258
24,21,Maryland,Frederick County,241180,243569,245377,247591
24,23,Maryland,Garrett County,29952,29658,29446,29425
24,25,Maryland,Harford County,249210,249839,250138,251032
24,27,Maryland,Howard County,304534,308151,312711,317233
24,29,Maryland,Kent County,19819,19793,19768,19730
24,31,Maryland,Montgomery County,1017759,1027780,1036233,1043863
24,33,Maryland,Prince George's County,891302,900647,906003,908049
24,35,Maryland,Queen Anne's County,48495,48727,48889,48929
24,37,Maryland,St. Mary's County,109607,110483,111628,112587
24,39,Maryland,Somerset County,26049,25653,25746,25928
24,41,Maryland,Talbot County,37914,37569,37523,37278
24,43,Maryland,Washington County,149321,149459,149570,150292
24,45,Maryland,Wicomico County,100944,101538,102019,102577
24,47,Maryland,Worcester County,51431,51438,51380,51444
24,510,Maryland,Baltimore city,622858,623353,621402,614664
25,0,Massachusetts,Massachusetts,6706786,6749911,6784240,6811779
25,1,Massachusetts,Barnstable County,214844,214858,214621,214276
25,3,Massachusetts,Berkshire County,129409,128633,127671,126903
25,5,Massachusetts,Bristol County,552637,555071,556967,558324
25,7,Massachusetts,Dukes County,17146,17283,17217,17246
25,9,Massachusetts,Essex County,764129,770391,776111,779018
25,11,Massachusetts,Franklin County,71149,70965,70550,70382
25,13,Massachusetts,Hampden County,467206,469033,469078,468467
25,15,Massachusetts,Hampshire County,160851,161043,161049,161816
25,17,Massachusetts,Middlesex County,1556956,1569953,1581037,1589774
25,19,Massachusetts,Nantucket County,10529,10765,10858,11008
25,21,Massachusetts,Norfolk County,688749,692143,694895,697181
25,23,Massachusetts,Plymouth County,503281,506937,509880,513565
25,25,Massachusetts,Suffolk County,759670,768537,776688,784230
25,27,Massachusetts,Worcester County,810230,814299,817618,819589
26,0,Michigan,Michigan,9898982,9915767,9917715,9928300
26,1,Michigan,Alcona County,10573,10439,10333,10352
26,3,Michigan,Alger County,9495,9424,9347,9219
26,5,Michigan,Allegan County,112415,113778,114661,115548
26,7,Michigan,Alpena County,29012,28932,28791,28704
26,9,Michigan,Antrim County,23219,23244,23133,23144
26,11,Michigan,Arenac County,15412,15324,15280,15122
26,13,Michigan,Baraga County,8682,8623,8546,8503
26,15,Michigan,Barry County,59134,59283,59393,59702
26,17,Michigan,Bay County,106910,106232,105557,104747
26,19,Michigan,Benzie County,17400,17511,17436,17572
26,21,Michigan,Berrien County,155501,155439,154629,154010
26,23,Michigan,Branch County,43539,43669,43607,43427
26,25,Michigan,Calhoun County,134869,134976,134447,134386
26,27,Michigan,Cass County,51848,51813,51665,51599
26,29,Michigan,Charlevoix County,26199,26167,26215,26174
26,31,Michigan,Cheboygan County,25617,25681,25415,25401
26,33,Michigan,Chippewa County,38630,38256,38003,37724
26,35,Michigan,Clare County,30579,30703,30610,30358
26,37,Michigan,Clinton County,77127,77370,77383,77888
26,39,Michigan,Crawford County,13904,13756,13809,13744
26,41,Michigan,Delta County,36830,36573,36407,36202
26,43,Michigan,Dickinson County,26032,25929,25740,25535
26,45,Michigan,Eaton County,108245,108679,108676,109160
26,47,Michigan,Emmet County,33064,33184,33132,33182
26,49,Michigan,Genesee County,415553,412813,410442,408615
26,51,Michigan,Gladwin County,25530,25460,25210,25122
26,53,Michigan,Gogebic County,15854,15678,15443,15243
26,55,Michigan,Grand Traverse County,89998,90869,91624,92084
26,57,Michigan,Gratiot County,42019,41607,41513,41202
26,59,Michigan,Hillsdale County,46155,45955,45940,45774
26,61,Michigan,Houghton County,36675,36483,36382,36555
26,63,Michigan,Huron County,32269,32056,31822,31481
26,65,Michigan,Ingham County,282587,284058,285735,288051
26,67,Michigan,Ionia County,64023,64292,64173,64232
26,69,Michigan,Iosco County,25380,25419,25352,25327
26,71,Michigan,Iron County,11507,11350,11342,11195
26,73,Michigan,Isabella County,70177,70059,70690,71282
26,75,Michigan,Jackson County,159789,159597,159465,158460
26,77,Michigan,Kalamazoo County,257162,258994,259966,261654
26,79,Michigan,Kalkaska County,17292,17380,17262,17263
26,81,Michigan,Kent County,623226,630227,636095,642173
26,83,Michigan,Keweenaw County,2178,2215,2176,2199
26,85,Michigan,Lake County,11382,11331,11393,11496
26,87,Michigan,Lapeer County,88307,88237,88444,88340
26,89,Michigan,Leelanau County,21695,21834,21918,21765
26,91,Michigan,Lenawee County,98784,98696,98389,98504
26,93,Michigan,Livingston County,184445,185727,187350,188624
26,95,Michigan,Luce County,6525,6435,6438,6358
26,97,Michigan,Mackinac County,11071,11066,10897,10820
26,99,Michigan,Macomb County,855885,861804,864507,867730
26,101,Michigan,Manistee County,24444,24409,24458,24373
26,103,Michigan,Marquette County,67776,67761,67305,66435
26,105,Michigan,Mason County,28656,28761,28812,28876
26,107,Michigan,Mecosta County,43265,43204,43092,43221
26,109,Michigan,Menominee County,23739,23574,23514,23281
26,111,Michigan,Midland County,83578,83459,83618,83462
26,113,Michigan,Missaukee County,15083,15011,14927,15102
26,115,Michigan,Monroe County,150224,149936,149494,149208
26,117,Michigan,Montcalm County,62840,62867,62826,62974
26,119,Michigan,Montmorency County,9361,9293,9265,9173
26,121,Michigan,Muskegon County,172230,172281,172697,173408
26,123,Michigan,Newaygo County,47968,47920,47984,47938
26,125,Michigan,Oakland County,1231947,1238718,1240301,1243970
26,127,Michigan,Oceana County,26194,26175,26118,26027
26,129,Michigan,Ogemaw County,21211,21024,20950,20904
26,131,Michigan,Ontonagon County,6314,6173,6008,5911
26,133,Michigan,Osceola County,23261,23151,23066,23110
26,135,Michigan,Oscoda County,8377,8353,8278,8264
26,137,Michigan,Otsego County,24104,24134,24244,24470
26,139,Michigan,Ottawa County,273531,276963,280023,282250
26,141,Michigan,Presque Isle County,13049,12998,12849,12762
26,143,Michigan,Roscommon County,23935,23932,23803,23700
26,145,Michigan,Saginaw County,196785,195252,193290,192326
26,147,Michigan,St. Clair County,160206,160107,159874,159587
26,149,Michigan,St. Joseph County,60938,61035,60843,60853
26,151,Michigan,Sanilac County,41907,41667,41476,41409
26,153,Michigan,Schoolcraft County,8250,8162,8157,8001
26,155,Michigan,Shiawassee County,68825,68839,68517,68554
26,157,Michigan,Tuscola County,54221,53991,53804,53338
26,159,Michigan,Van Buren County,75330,75193,75064,75223
26,161,Michigan,Washtenaw County,354573,358980,360847,364709
26,163,Michigan,Wayne County,1774623,1764919,1757062,1749366
26,165,Michigan,Wexford County,32533,32898,32966,33163
27,0,Minnesota,Minnesota,5418521,5453109,5482435,5519952
27,1,Minnesota,Aitkin County,15739,15689,15669,15583
27,3,Minnesota,Anoka County,338907,341581,343822,345957
27,5,Minnesota,Becker County,33266,33327,33492,33734
27,7,Minnesota,Beltrami County,45545,45667,45674,46106
27,9,Minnesota,Benton County,39248,39440,39723,39992
27,11,Minnesota,Big Stone County,5111,5121,5038,5050
27,13,Minnesota,Blue Earth County,64894,65460,65777,66441
27,15,Minnesota,Brown County,25279,25295,25317,25331
27,17,Minnesota,Carlton County,35364,35457,35536,35738
27,19,Minnesota,Carver County,95624,97323,98610,100262
27,21,Minnesota,Cass County,28525,28554,28668,28993
27,23,Minnesota,Chippewa County,12108,12099,12134,12133
27,25,Minnesota,Chisago County,53733,53924,54308,54748
27,27,Minnesota,Clay County,60588,61219,62118,62875
27,29,Minnesota,Clearwater County,8776,8772,8775,8827
27,31,Minnesota,Cook County,5176,5220,5208,5286
27,33,Minnesota,Cottonwood County,11618,11556,11504,11470
27,35,Minnesota,Crow Wing County,63099,63251,63451,63940
27,37,Minnesota,Dakota County,408351,411979,414299,417486
27,39,Minnesota,Dodge County,20314,20350,20381,20506
27,41,Minnesota,Douglas County,36545,36804,37057,37456
27,43,Minnesota,Faribault County,14171,14182,14057,13935
27,45,Minnesota,Fillmore County,20823,20835,20832,21003
27,47,Minnesota,Freeborn County,30936,30768,30570,30446
27,49,Minnesota,Goodhue County,46390,46349,46438,46676
27,51,Minnesota,Grant County,5982,5953,5878,5956
27,53,Minnesota,Hennepin County,1198619,1210404,1220459,1232483
27,55,Minnesota,Houston County,18818,18737,18770,18814
27,57,Minnesota,Hubbard County,20722,20617,20671,20718
27,59,Minnesota,Isanti County,38186,38401,38453,39025
27,61,Minnesota,Itasca County,45442,45467,45397,45242
27,63,Minnesota,Jackson County,10255,10246,10084,9944
27,65,Minnesota,Kanabec County,16011,15937,15820,15830
27,67,Minnesota,Kandiyohi County,42546,42498,42559,42495
27,69,Minnesota,Kittson County,4490,4443,4405,4333
27,71,Minnesota,Koochiching County,13121,12880,12829,12628
27,73,Minnesota,Lac qui Parle County,7004,6887,6852,6715
27,75,Minnesota,Lake County,10805,10697,10636,10625
27,77,Minnesota,Lake of the Woods County,3922,3907,3906,3814
27,79,Minnesota,Le Sueur County,27650,27734,27630,27591
27,81,Minnesota,Lincoln County,5803,5805,5767,5783
27,83,Minnesota,Lyon County,25675,25681,25671,25699
27,85,Minnesota,McLeod County,35977,35881,35919,35842
27,87,Minnesota,Mahnomen County,5482,5507,5430,5465
27,89,Minnesota,Marshall County,9437,9410,9388,9324
27,91,Minnesota,Martin County,20422,20228,20010,19829
27,93,Minnesota,Meeker County,23098,23128,23075,23110
27,95,Minnesota,Mille Lacs County,25824,25781,25743,25866
27,97,Minnesota,Morrison County,32831,32786,32725,32821
27,99,Minnesota,Mower County,39262,39266,39215,39163
27,101,Minnesota,Murray County,8544,8443,8412,8329
27,103,Minnesota,Nicollet County,32926,33267,33401,33575
27,105,Minnesota,Nobles County,21750,21622,21717,21848
27,107,Minnesota,Norman County,6659,6637,6672,6579
27,109,Minnesota,Olmsted County,149033,150068,151251,153102
27,111,Minnesota,Otter Tail County,57611,57659,57774,58085
27,113,Minnesota,Pennington County,14120,14082,14253,14235
27,115,Minnesota,Pine County,29081,29118,29046,28874
27,117,Minnesota,Pipestone County,9288,9293,9262,9202
27,119,Minnesota,Polk County,31649,31471,31480,31660
27,121,Minnesota,Pope County,10921,10949,11029,11049
27,123,Minnesota,Ramsey County,527378,532402,536071,540649
27,125,Minnesota,Red Lake County,4055,4016,4049,4007
27,127,Minnesota,Redwood County,15723,15542,15484,15263
27,129,Minnesota,Renville County,15121,14983,14861,14660
27,131,Minnesota,Rice County,64757,65040,65278,65622
27,133,Minnesota,Rock County,9522,9519,9608,9564
27,135,Minnesota,Roseau County,15523,15712,15679,15626
27,137,Minnesota,St. Louis County,200526,200685,200222,199980
27,139,Minnesota,Scott County,137481,139443,141613,143680
27,141,Minnesota,Sherburne County,90184,91088,91623,93528
27,143,Minnesota,Sibley County,15057,14912,14877,14827
27,145,Minnesota,Stearns County,152397,153485,154957,155652
27,147,Minnesota,Steele County,36375,36547,36683,36805
27,149,Minnesota,Stevens County,9755,9831,9791,9693
27,151,Minnesota,Swift County,9549,9474,9354,9419
27,153,Minnesota,Todd County,24427,24246,24220,24233
27,155,Minnesota,Traverse County,3413,3390,3398,3356
27,157,Minnesota,Wabasha County,21414,21309,21243,21273
27,159,Minnesota,Wadena County,13758,13729,13838,13761
27,161,Minnesota,Waseca County,19081,18977,19001,18911
27,163,Minnesota,Washington County,246470,249026,251103,253117
27,165,Minnesota,Watonwan County,11049,10951,10950,10908
27,167,Minnesota,Wilkin County,6539,6490,6392,6358
27,169,Minnesota,Winona County,51346,51125,50939,50948
27,171,Minnesota,Wright County,128396,130030,131255,132550
27,173,Minnesota,Yellow Medicine County,10129,10045,9899,9935
28,0,Mississippi,Mississippi,2990482,2992400,2989390,2988726
28,1,Mississippi,Adams County,32104,31913,31292,31248
28,3,Mississippi,Alcorn County,37341,37325,37331,37304
28,5,Mississippi,Amite County,12865,12607,12565,12458
28,7,Mississippi,Attala County,19301,19088,18995,18934
28,9,Mississippi,Benton County,8502,8304,8164,8264
28,11,Mississippi,Bolivar County,34046,33883,33349,32737
28,13,Mississippi,Calhoun County,14735,14732,14696,14610
28,15,Mississippi,Carroll County,10354,10249,10238,10255
28,17,Mississippi,Chickasaw County,17354,17364,17368,17246
28,19,Mississippi,Choctaw County,8404,8305,8294,8242
28,21,Mississippi,Claiborne County,9167,9186,9171,9139
28,23,Mississippi,Clarke County,16368,16257,16003,15888
28,25,Mississippi,Clay County,20339,20139,20022,19850
28,27,Mississippi,Coahoma County,25188,24880,24495,23809
28,29,Mississippi,Copiah County,28825,28882,28754,28482
28,31,Mississippi,Covington County,19412,19402,19577,19569
28,33,Mississippi,DeSoto County,168395,170825,173212,175611
28,35,Mississippi,Forrest County,76783,76075,75921,75979
28,37,Mississippi,Franklin County,7884,7783,7759,7782
28,39,Mississippi,George County,23193,23334,23432,23695
28,41,Mississippi,Greene County,14237,14286,13485,13408
28,43,Mississippi,Grenada County,21544,21654,21507,21275
28,45,Mississippi,Hancock County,45592,46061,46366,46791
28,47,Mississippi,Harrison County,196367,198597,200962,203234
28,49,Mississippi,Hinds County,245918,244906,243234,241229
28,51,Mississippi,Holmes County,18790,18516,18356,17999
28,53,Mississippi,Humphreys County,8948,8774,8658,8513
28,55,Mississippi,Issaquena County,1413,1384,1330,1294
28,57,Mississippi,Itawamba County,23465,23520,23649,23529
28,59,Mississippi,Jackson County,140353,141422,141233,141241
28,61,Mississippi,Jasper County,16491,16514,16561,16578
28,63,Mississippi,Jefferson County,7632,7567,7489,7297
28,65,Mississippi,Jefferson Davis County,11956,11815,11604,11385
28,67,Mississippi,Jones County,68826,68233,68224,67953
28,69,Mississippi,Kemper County,10260,10188,9943,9896
28,71,Mississippi,Lafayette County,51633,52154,53014,53796
28,73,Mississippi,Lamar County,58887,59883,60570,60914
28,75,Mississippi,Lauderdale County,80283,79356,78505,77755
28,77,Mississippi,Lawrence County,12512,12522,12618,12749
28,79,Mississippi,Leake County,23311,23183,22706,22620
28,81,Mississippi,Lee County,85384,85250,85295,85381
28,83,Mississippi,Leflore County,30780,30784,30300,29856
28,85,Mississippi,Lincoln County,34733,34763,34601,34523
28,87,Mississippi,Lowndes County,59945,59953,59744,59602
28,89,Mississippi,Madison County,100187,101698,103409,105114
28,91,Mississippi,Marion County,26121,25778,25533,25251
28,93,Mississippi,Marshall County,36497,36199,35927,35801
28,95,Mississippi,Monroe County,36113,35986,35777,35873
28,97,Mississippi,Montgomery County,10529,10328,10158,10187
28,99,Mississippi,Neshoba County,29465,29407,29414,29403
28,101,Mississippi,Newton County,21650,21784,21670,21558
28,103,Mississippi,Noxubee County,11067,11145,11064,11038
28,105,Mississippi,Oktibbeha County,49277,49303,49729,49833
28,107,Mississippi,Panola County,34421,34415,34152,34164
28,109,Mississippi,Pearl River County,54943,55325,55163,55310
28,111,Mississippi,Perry County,12118,12197,12225,12245
28,113,Mississippi,Pike County,39987,39984,39960,39667
28,115,Mississippi,Pontotoc County,30691,30808,30912,31550
28,117,Mississippi,Prentiss County,25422,25373,25313,25256
28,119,Mississippi,Quitman County,7826,7678,7514,7349
28,121,Mississippi,Rankin County,147040,148012,148770,150228
28,123,Mississippi,Scott County,28196,28402,28275,28207
28,125,Mississippi,Sharkey County,4677,4626,4594,4552
28,127,Mississippi,Simpson County,27485,27493,27122,26912
28,129,Mississippi,Smith County,16210,16159,16057,15909
28,131,Mississippi,Stone County,17970,17877,18061,18012
28,133,Mississippi,Sunflower County,27941,27432,26923,26407
28,135,Mississippi,Tallahatchie County,15025,14740,14623,14394
28,137,Mississippi,Tate County,28354,28255,28368,28201
28,139,Mississippi,Tippah County,22051,22027,22082,22190
28,141,Mississippi,Tishomingo County,19479,19433,19509,19491
28,143,Mississippi,Tunica County,10475,10536,10342,10234
28,145,Mississippi,Union County,27789,28158,28318,28311
28,147,Mississippi,Walthall County,14887,14854,14629,14599
28,149,Mississippi,Warren County,48310,47985,47542,47140
28,151,Mississippi,Washington County,49704,49079,48053,47231
28,153,Mississippi,Wayne County,20488,20468,20510,20480
28,155,Mississippi,Webster County,9942,9974,9869,9767
28,157,Mississippi,Wilkinson County,9350,9201,9102,9047
28,159,Mississippi,Winston County,18705,18457,18301,18160
28,161,Mississippi,Yalobusha County,12343,12264,12451,12471
28,163,Mississippi,Yazoo County,27927,27742,27377,27264
29,0,Missouri,Missouri,6042711,6060930,6076204,6093000
29,1,Missouri,Adair County,25702,25564,25430,25359
29,3,Missouri,Andrew County,17369,17335,17291,17350
29,5,Missouri,Atchison County,5424,5363,5301,5293
29,7,Missouri,Audrain County,25658,25952,26082,26021
29,9,Missouri,Barry County,35702,35706,35766,35732
29,11,Missouri,Barton County,12219,12024,11877,11908
29,13,Missouri,Bates County,16489,16551,16410,16417
29,15,Missouri,Benton County,18866,18794,18687,18839
